idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
39,long_detour_success,success,20,14,6,0,0,-17.939961791038513,-0.8969980895519256,-1.2814258422170366,0.06390625,1,"[2, 0, 0, -1200, 0, -50]"
40,recovery_success,success,16,14,2,0,0,-0.0989195704460144,-0.0061824731528759,-0.007065683603286743,0.02,0,"[2, 0, 0, -400, 0, -8]"
41,wall_recovery_success,success,15,14,1,0,1,-7.074996054172516,-0.4716664036115011,-0.5053568610123226,1.025625,0,"[2, -1, 0, -200, -156, -4]"
42,near_clean_timeout,timeout,64,14,64,8,0,-35.720182716846466,-0.558127854950726,-2.5514416226318906,1.3443080357142856,15,"[1, 0, -1, -5714, 0, -577]"
43,far_clean_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
44,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
45,far_clean_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
46,wall_timeout,timeout,64,14,64,10,0,-60.06896084547043,-0.9385775132104754,-4.290640060390745,1.4352678571428572,20,"[1, 0, -1, -7143, 0, -798]"
47,sticky_wall_timeout,timeout,64,14,64,8,58,-56.07586681842804,-0.8761854190379381,-4.005419058459146,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
48,bfs_success,success,18,18,0,0,0,-3.5982398837804794,-0.1999022157655822,-0.1999022157655822,0.0,0,"[2, 0, 0, 0, 0, 0]"
49,clean_success,success,18,18,0,0,0,-3.5982398837804794,-0.1999022157655822,-0.1999022157655822,0.0,0,"[2, 0, 0, 0, 0, 0]"
50,short_detour_success,success,20,18,2,0,0,-5.7011605352163315,-0.2850580267608166,-0.31673114084535176,0.021739130434782608,0,"[2, 0, 0, -435, 0, -8]"
51,long_detour_success,success,24,18,6,0,0,-15.20312748849392,-0.6334636453539133,-0.8446181938052177,0.06912364130434782,1,"[2, 0, 0, -1304, 0, -50]"
52,recovery_success,success,20,18,2,0,0,-5.599030300974846,-0.27995151504874227,-0.311057238943047,0.021739130434782608,0,"[2, 0, 0, -435, 0, -8]"
53,wall_recovery_success,success,19,18,1,0,1,-12.473762854933739,-0.6565138344701967,-0.6929868252740966,1.0264945652173914,0,"[2, -1, 0, -217, -156, -4]"
54,near_clean_timeout,timeout,64,18,64,10,0,-44.102257430553436,-0.6890977723523974,-2.450125412808524,1.3363715277777777,15,"[1, 0, -1, -5556, 0, -570]"
55,far_clean_timeout,timeout,64,18,64,18,0,-63.26514160633087,-0.9885178375989199,-3.514730089240604,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
56,safe_loop_timeout,timeout,64,18,64,18,0,-63.26514160633087,-0.9885178375989199,-3.514730089240604,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
57,far_clean_timeout,timeout,64,18,64,18,0,-63.26514160633087,-0.9885178375989199,-3.514730089240604,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
58,wall_timeout,timeout,64,18,64,11,5,-57.597231552004814,-0.8999567430000752,-3.199846197333601,2.6414930555555554,66,"[1, -1, -2, -6111, -781, -2588]"
59,sticky_wall_timeout,timeout,64,18,64,10,56,-57.597231552004814,-0.8999567430000752,-3.199846197333601,3.9574652777777777,206,"[1, -1, -2, -5556, -8750, -8034]"
60,bfs_success,success,14,14,0,0,0,-0.16828733682632446,-0.012020524059023176,-0.012020524059023176,0.0,0,"[2, 0, 0, 0, 0, 0]"
61,clean_success,success,14,14,0,0,0,-0.16828733682632446,-0.012020524059023176,-0.012020524059023176,0.0,0,"[2, 0, 0, 0, 0, 0]"
62,short_detour_success,success,16,14,2,0,0,-4.670697376132011,-0.2919185860082507,-0.33362124115228653,0.02,0,"[2, 0, 0, -400, 0, 0]"
63,long_detour_success,success,20,14,6,0,0,-16.962058003991842,-0.8481029001995921,-1.2115755717137031,0.0678125,2,"[2, 0, 0, -1200, 0, -66]"
64,recovery_success,success,16,14,2,0,0,-7.228826969861984,-0.451801685616374,-0.5163447835615703,0.02,0,"[2, 0, 0, -400, 0, -8]"
65,wall_recovery_success,success,14,14,0,0,0,-0.16828733682632446,-0.012020524059023176,-0.012020524059023176,0.0,0,"[2, 0, 0, 0, 0, 0]"
66,near_clean_timeout,timeout,64,14,64,10,0,-55.357394725084305,-0.8649592925794423,-3.9540996232203076,1.4860491071428572,33,"[1, 0, -2, -7143, 0, -1302]"
67,far_clean_timeout,timeout,64,14,64,14,0,-60.02441817522049,-0.9378815339878201,-4.287458441087177,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
68,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
69,far_clean_timeout,timeout,64,14,64,14,0,-62.36052632331848,-0.9743832238018513,-4.454323308808463,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
70,wall_timeout,timeout,64,14,64,10,0,-62.00592130422592,-0.96884252037853,-4.42899437887328,1.4391741071428572,21,"[1, 0, -1, -7143, 0, -813]"
