state_id,action,reward,category,hit_wall,repeat,success,d0,d1,delta_d
24,0,-1.0,wall,True,False,False,18,18,0
24,1,-0.9999921321868896,wall,True,False,False,18,18,0
24,2,-1.0,wall,True,False,False,18,18,0
24,3,0.747619092464447,toward_goal,False,False,False,18,17,1
25,0,-1.0,nonprogress_repeat,False,True,False,8,9,-1
25,1,-0.9987761974334717,wall,True,False,False,8,8,0
25,2,-1.0,toward_goal,False,False,False,8,7,1
25,3,0.9550406336784363,away_goal,False,False,False,8,9,-1
26,0,-1.0,wall,True,False,False,1,1,0
26,1,0.9346291422843933,goal,False,False,True,1,0,1
26,2,-1.0,nonprogress_repeat,False,True,False,1,2,-1
26,3,-0.9959326386451721,wall,True,False,False,1,1,0
27,0,-1.0,wall,True,False,False,18,18,0
27,1,-0.9999921321868896,wall,True,False,False,18,18,0
27,2,-1.0,wall,True,False,False,18,18,0
27,3,0.747619092464447,toward_goal,False,False,False,18,17,1
28,0,-1.0,wall,True,False,False,18,18,0
28,1,-1.0,wall,True,False,False,18,18,0
28,2,-1.0,wall,True,False,False,18,18,0
28,3,-0.9793229103088379,recovery_repeat,False,True,False,18,17,1
29,0,-1.0,wall,True,False,False,17,17,0
29,1,-0.9999985694885254,wall,True,False,False,17,17,0
29,2,-1.0,nonprogress_repeat,False,True,False,17,18,-1
29,3,-0.9781225919723511,toward_goal,False,False,False,17,16,1
30,0,-1.0,wall,True,False,False,18,18,0
30,1,-0.9999921321868896,wall,True,False,False,18,18,0
30,2,-1.0,wall,True,False,False,18,18,0
30,3,0.747619092464447,toward_goal,False,False,False,18,17,1
31,0,-1.0,wall,True,False,False,18,18,0
31,1,-1.0,wall,True,False,False,18,18,0
31,2,-1.0,wall,True,False,False,18,18,0
31,3,-0.9793229103088379,recovery_repeat,False,True,False,18,17,1
32,0,-1.0,wall,True,False,False,17,17,0
32,1,-0.999998152256012,wall,True,False,False,17,17,0
32,2,-1.0,nonprogress_repeat,False,True,False,17,18,-1
32,3,-0.9754171967506409,toward_goal,False,False,False,17,16,1
33,0,-1.0,wall,True,False,False,18,18,0
33,1,-0.9999921321868896,wall,True,False,False,18,18,0
33,2,-1.0,wall,True,False,False,18,18,0
33,3,0.747619092464447,toward_goal,False,False,False,18,17,1
34,0,-1.0,nonprogress_repeat,False,True,False,10,11,-1
34,1,-0.3008009195327759,toward_goal,False,False,False,10,9,1
34,2,-1.0,wall,True,False,False,10,10,0
34,3,-1.0,wall,True,False,False,10,10,0
35,0,-1.0,nonprogress_repeat,False,True,False,10,11,-1
35,1,-0.9460561871528625,toward_goal,False,False,False,10,9,1
35,2,-1.0,wall,True,False,False,10,10,0
35,3,-1.0,wall,True,False,False,10,10,0
36,0,-1.0,wall,True,False,False,14,14,0
36,1,0.751647412776947,toward_goal,False,False,False,14,13,1
36,2,-1.0,wall,True,False,False,14,14,0
36,3,-0.999991774559021,wall,True,False,False,14,14,0
37,0,-1.0,away_goal,False,False,False,7,8,-1
37,1,-0.9998920559883118,wall,True,False,False,7,7,0
37,2,-1.0,nonprogress_repeat,False,True,False,7,8,-1
37,3,0.8723308444023132,toward_goal,False,False,False,7,6,1
38,0,-1.0,away_goal,False,False,False,1,2,-1
38,1,-0.9645205736160278,wall,True,False,False,1,1,0
38,2,-1.0,nonprogress_repeat,False,True,False,1,2,-1
38,3,0.9885708689689636,goal,False,False,True,1,0,1
39,0,-1.0,wall,True,False,False,14,14,0
39,1,0.751647412776947,toward_goal,False,False,False,14,13,1
39,2,-1.0,wall,True,False,False,14,14,0
39,3,-0.999991774559021,wall,True,False,False,14,14,0
40,0,-1.0,nonprogress_repeat,False,True,False,7,8,-1
40,1,-0.8973873853683472,wall,True,False,False,7,7,0
40,2,-1.0,wall,True,False,False,7,7,0
40,3,0.9474624991416931,toward_goal,False,False,False,7,6,1
41,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
41,1,-0.994224488735199,wall,True,False,False,1,1,0
41,2,-1.0,nonprogress_repeat,False,True,False,1,2,-1
41,3,0.9876761436462402,goal,False,False,True,1,0,1
42,0,-1.0,wall,True,False,False,14,14,0
42,1,0.751647412776947,toward_goal,False,False,False,14,13,1
42,2,-1.0,wall,True,False,False,14,14,0
42,3,-0.999991774559021,wall,True,False,False,14,14,0
43,0,-1.0,nonprogress_repeat,False,True,False,5,6,-1
43,1,0.9561192393302917,toward_goal,False,False,False,5,4,1
43,2,-1.0,wall,True,False,False,5,5,0
43,3,0.7077584266662598,away_goal,False,False,False,5,6,-1
44,0,-1.0,away_goal,False,False,False,1,2,-1
44,1,-0.9994298815727234,wall,True,False,False,1,1,0
44,2,-1.0,nonprogress_repeat,False,True,False,1,2,-1
44,3,0.917913556098938,goal,False,False,True,1,0,1
45,0,-1.0,wall,True,False,False,14,14,0
45,1,0.751647412776947,toward_goal,False,False,False,14,13,1
45,2,-1.0,wall,True,False,False,14,14,0
45,3,-0.999991774559021,wall,True,False,False,14,14,0
46,0,-1.0,nonprogress_repeat,False,True,False,13,14,-1
46,1,-0.4935501515865326,toward_goal,False,False,False,13,12,1
46,2,-1.0,wall,True,False,False,13,13,0
46,3,0.23214803636074066,toward_goal,False,False,False,13,12,1
47,0,-1.0,wall,True,False,False,14,14,0
47,1,-0.9764159321784973,recovery_repeat,False,True,False,14,13,1
47,2,-1.0,wall,True,False,False,14,14,0
47,3,-0.9999998807907104,wall,True,False,False,14,14,0
48,0,-1.0,wall,True,False,False,14,14,0
48,1,0.751647412776947,toward_goal,False,False,False,14,13,1
48,2,-1.0,wall,True,False,False,14,14,0
48,3,-0.999991774559021,wall,True,False,False,14,14,0
49,0,-1.0,wall,True,False,False,14,14,0
49,1,-0.8615267872810364,recovery_repeat,False,True,False,14,13,1
49,2,-1.0,wall,True,False,False,14,14,0
49,3,-0.9999996423721313,wall,True,False,False,14,14,0
50,0,-1.0,nonprogress_repeat,False,True,False,13,14,-1
50,1,-0.9007152915000916,toward_goal,False,False,False,13,12,1
50,2,-1.0,wall,True,False,False,13,13,0
50,3,-0.509965181350708,toward_goal,False,False,False,13,12,1
51,0,-1.0,wall,True,False,False,14,14,0
51,1,0.751647412776947,toward_goal,False,False,False,14,13,1
51,2,-1.0,wall,True,False,False,14,14,0
51,3,-0.999991774559021,wall,True,False,False,14,14,0
52,0,-1.0,away_goal,False,False,False,8,9,-1
52,1,-1.0,wall,True,False,False,8,8,0
52,2,-1.0,nonprogress_repeat,False,True,False,8,9,-1
52,3,-0.9982272386550903,toward_goal,False,False,False,8,7,1
53,0,-1.0,away_goal,False,False,False,8,9,-1
53,1,-1.0,wall,True,False,False,8,8,0
53,2,-1.0,nonprogress_repeat,False,True,False,8,9,-1
53,3,-0.999969482421875,toward_goal,False,False,False,8,7,1
54,0,-1.0,wall,True,False,False,14,14,0
54,1,0.7508233785629272,toward_goal,False,False,False,14,13,1
54,2,-1.0,wall,True,False,False,14,14,0
54,3,0.9338948130607605,toward_goal,False,False,False,14,13,1
55,0,-1.0,away_goal,False,False,False,7,8,-1
55,1,-0.9999974370002747,wall,True,False,False,7,7,0
55,2,-1.0,nonprogress_repeat,False,True,False,7,8,-1
55,3,0.8402905464172363,toward_goal,False,False,False,7,6,1
56,0,-1.0,away_goal,False,False,False,1,2,-1
56,1,0.9539276361465454,goal,False,False,True,1,0,1
56,2,-1.0,nonprogress_repeat,False,True,False,1,2,-1
56,3,-0.9969872832298279,wall,True,False,False,1,1,0
57,0,-1.0,wall,True,False,False,14,14,0
57,1,0.7508233785629272,toward_goal,False,False,False,14,13,1
57,2,-1.0,wall,True,False,False,14,14,0
57,3,0.9338948130607605,toward_goal,False,False,False,14,13,1
58,0,-1.0,nonprogress_repeat,False,True,False,6,7,-1
58,1,-0.9999256134033203,wall,True,False,False,6,6,0
58,2,-1.0,away_goal,False,False,False,6,7,-1
58,3,0.8747879862785339,toward_goal,False,False,False,6,5,1
59,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
59,1,0.9305493235588074,goal,False,False,True,1,0,1
59,2,-1.0,nonprogress_repeat,False,True,False,1,2,-1
59,3,-0.9990914463996887,wall,True,False,False,1,1,0
