idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
17,prefix_sticky_wall,timeout,64,18,64,10,56,-50.83593559265137,-0.7943114936351776,-2.824218644036187,4.008362041788311,56,"[1, -1, -10, -56, -56]"
18,bfs,success,14,14,0,0,0,12.4564768075943,0.8897483433995929,0.8897483433995929,0.0,0,"[2, 0, 0, 0, 0]"
19,controlled_success,success,14,14,0,0,0,12.583038747310638,0.8987884819507599,0.8987884819507599,0.0,0,"[2, 0, 0, 0, 0]"
20,controlled_success,success,40,14,26,0,0,-11.263646718114614,-0.2815911679528654,-0.8045461941510439,0.8955634076576153,22,"[2, 0, -26, 0, -22]"
21,random_avoid_goal,timeout,64,14,64,14,24,-59.30506391823292,-0.9266416237223893,-4.236075994159494,4.26924432832522,63,"[1, -1, -14, -24, -63]"
22,safe_loop,timeout,64,14,64,14,0,-55.476248137652874,-0.8668163771508262,-3.962589152689491,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
23,prefix_sticky_wall,timeout,64,14,64,8,58,-52.751556634902954,-0.8242430724203587,-3.767968331064497,4.036627119241192,58,"[1, -1, -8, -58, -58]"
24,bfs,success,18,18,0,0,0,12.97153353691101,0.7206407520506117,0.7206407520506117,0.0,0,"[2, 0, 0, 0, 0]"
25,controlled_success,success,22,18,4,0,0,12.877770721912384,0.5853532146323811,0.7154317067729102,0.279731869158482,4,"[2, 0, -4, 0, -4]"
26,controlled_success,success,32,18,14,0,0,12.19429636001587,0.3810717612504959,0.6774609088897705,0.6019851185955317,11,"[2, 0, -14, 0, -11]"
27,random_avoid_goal,timeout,64,18,64,18,16,-56.00666279345751,-0.8751041061477736,-3.111481266303195,4.176856522432542,63,"[1, -1, -18, -16, -63]"
28,safe_loop,timeout,64,18,64,18,0,-54.72315242886543,-0.8550492567010224,-3.0401751349369683,2.4981429386478133,63,"[1, 0, -18, 0, -63]"
29,prefix_sticky_wall,timeout,64,18,64,10,56,-50.76044946908951,-0.7931320229545236,-2.8200249705049725,4.008362041788311,56,"[1, -1, -10, -56, -56]"
30,bfs,success,14,14,0,0,0,13.636483192443848,0.9740345137459892,0.9740345137459892,0.0,0,"[2, 0, 0, 0, 0]"
31,controlled_success,success,14,14,0,0,0,13.412230908870697,0.9580164934907641,0.9580164934907641,0.0,0,"[2, 0, 0, 0, 0]"
32,controlled_success,success,16,14,2,0,0,13.42324024438858,0.8389525152742863,0.9588028745991843,0.04,0,"[2, 0, -2, 0, 0]"
33,random_avoid_goal,timeout,64,14,64,13,23,-52.59188689291477,-0.8217482327017933,-3.7565633494939124,4.188036598452331,63,"[1, -1, -13, -23, -63]"
34,safe_loop,timeout,64,14,64,14,0,-52.001652888953686,-0.8125258263899013,-3.714403777782406,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
35,prefix_sticky_wall,timeout,64,14,64,9,55,-50.39002221822739,-0.7873440971598029,-3.599287301301956,4.091423587149601,56,"[1, -1, -9, -55, -56]"
36,bfs,success,14,14,0,0,0,12.513940811157227,0.8938529150826591,0.8938529150826591,0.0,0,"[2, 0, 0, 0, 0]"
37,controlled_success,success,18,14,4,0,0,12.057377696037292,0.6698543164465163,0.8612412640026638,0.24604764621593783,3,"[2, 0, -4, 0, -3]"
38,controlled_success,success,38,14,24,0,0,-2.0837925486266613,-0.05483664601649109,-0.14884232490190438,0.8262031156932436,17,"[2, 0, -24, 0, -17]"
39,random_avoid_goal,timeout,64,14,64,14,22,-54.783761693164706,-0.8559962764556985,-3.9131258352260505,4.249269753963044,63,"[1, -1, -14, -22, -63]"
40,safe_loop,timeout,64,14,64,14,0,-53.426479598507285,-0.8347887437266763,-3.8161771141790917,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
41,prefix_sticky_wall,timeout,64,14,64,8,58,-52.88226419687271,-0.8262853780761361,-3.7773045854909078,4.036627119241192,58,"[1, -1, -8, -58, -58]"
42,bfs,success,14,14,0,0,0,12.935027599334717,0.9239305428096226,0.9239305428096226,0.0,0,"[2, 0, 0, 0, 0]"
43,controlled_success,success,14,14,0,0,0,13.025532901287079,0.9303952072347913,0.9303952072347913,0.0,0,"[2, 0, 0, 0, 0]"
44,controlled_success,success,32,14,18,0,0,7.731893979012966,0.2416216868441552,0.552278141358069,0.6920952924318757,15,"[2, 0, -18, 0, -15]"
45,random_avoid_goal,timeout,64,14,64,14,24,-59.338835410773754,-0.9271693032933399,-4.238488243626697,4.26924432832522,63,"[1, -1, -14, -24, -63]"
46,safe_loop,timeout,64,14,64,14,0,-55.71538759022951,-0.8705529310973361,-3.979670542159251,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
47,prefix_sticky_wall,timeout,64,14,64,8,58,-52.4471572637558,-0.8194868322461843,-3.7462255188397,4.036627119241192,58,"[1, -1, -8, -58, -58]"
48,bfs,success,14,14,0,0,0,12.936174929141998,0.9240124949387142,0.9240124949387142,0.0,0,"[2, 0, 0, 0, 0]"
49,controlled_success,success,14,14,0,0,0,13.144647300243378,0.9389033785888127,0.9389033785888127,0.0,0,"[2, 0, 0, 0, 0]"
50,controlled_success,success,22,14,8,0,0,11.750419676303864,0.5341099852865393,0.8393156911645617,0.3930773384501964,6,"[2, 0, -8, 0, -6]"
51,random_avoid_goal,timeout,64,14,64,14,20,-57.36222393810749,-0.8962847490329295,-4.097301709864821,4.227476908133481,63,"[1, -1, -14, -20, -63]"
52,safe_loop,timeout,64,14,64,14,0,-54.6364898532629,-0.8536951539572328,-3.9026064180902074,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
53,prefix_sticky_wall,timeout,64,14,64,8,58,-52.7834597826004,-0.8247415591031313,-3.7702471273286,4.036627119241192,58,"[1, -1, -8, -58, -58]"
54,bfs,success,18,18,0,0,0,13.084852755069733,0.7269362641705407,0.7269362641705407,0.0,0,"[2, 0, 0, 0, 0]"
55,controlled_success,success,20,18,2,0,0,13.017277956008911,0.6508638978004455,0.7231821086671617,0.17506790716220255,2,"[2, 0, -2, 0, -2]"
56,controlled_success,success,38,18,20,0,0,9.831370569765568,0.2587202781517255,0.5461872538758649,0.7874617911472667,18,"[2, 0, -20, 0, -18]"
57,random_avoid_goal,timeout,64,18,64,17,27,-57.91249333322048,-0.90488270833157,-3.2173607407344713,4.240837352424527,63,"[1, -1, -17, -27, -63]"
58,safe_loop,timeout,64,18,64,18,0,-52.48083810508251,-0.8200130953919142,-2.9156021169490285,2.4981429386478133,63,"[1, 0, -18, 0, -63]"
59,prefix_sticky_wall,timeout,64,18,64,10,56,-48.82752054929733,-0.7629300085827708,-2.7126400305165186,4.008362041788311,56,"[1, -1, -10, -56, -56]"
60,bfs,success,14,14,0,0,0,12.942097425460815,0.9244355303900582,0.9244355303900582,0.0,0,"[2, 0, 0, 0, 0]"
61,controlled_success,success,16,14,2,0,0,12.565772235393524,0.7853607647120953,0.897555159670966,0.12302382310796892,1,"[2, 0, -2, 0, -1]"
62,controlled_success,success,42,14,28,0,0,-11.379231344908476,-0.270934079640678,-0.812802238922034,0.9406611156165441,23,"[2, 0, -28, 0, -23]"
63,random_avoid_goal,timeout,64,14,64,14,28,-54.02054173126817,-0.8440709645510651,-3.858610123662012,4.304799248250506,63,"[1, -1, -14, -28, -63]"
64,safe_loop,timeout,64,14,64,14,0,-48.51721152290702,-0.7580814300454222,-3.4655151087790728,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
