state_id,action,reward,category,hit_wall,repeat,success,d0,d1,delta_d
24,0,-1.0,wall,True,False,False,14,14,0
24,1,0.8532572984695435,toward_goal,False,False,False,14,13,1
24,2,-1.0,wall,True,False,False,14,14,0
24,3,0.9420339465141296,toward_goal,False,False,False,14,13,1
25,0,-1.0,nonprogress_repeat,False,True,False,8,9,-1
25,1,-0.4608645737171173,recovery_repeat,False,True,False,8,7,1
25,2,-1.0,away_goal,False,False,False,8,9,-1
25,3,-0.3301823139190674,recovery_repeat,False,True,False,8,7,1
26,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
26,1,-0.9999381303787231,wall,True,False,False,1,1,0
26,2,-1.0,away_goal,False,False,False,1,2,-1
26,3,0.22106052935123444,goal,False,False,True,1,0,1
27,0,-1.0,wall,True,False,False,14,14,0
27,1,0.8532572984695435,toward_goal,False,False,False,14,13,1
27,2,-1.0,wall,True,False,False,14,14,0
27,3,0.9420339465141296,toward_goal,False,False,False,14,13,1
28,0,-1.0,wall,True,False,False,14,14,0
28,1,-0.9069693684577942,recovery_repeat,False,True,False,14,13,1
28,2,-1.0,wall,True,False,False,14,14,0
28,3,-0.41251522302627563,toward_goal,False,False,False,14,13,1
29,0,-1.0,nonprogress_repeat,False,True,False,13,14,-1
29,1,-0.978800356388092,toward_goal,False,False,False,13,12,1
29,2,-1.0,wall,True,False,False,13,13,0
29,3,-0.4691278636455536,toward_goal,False,False,False,13,12,1
30,0,-1.0,wall,True,False,False,14,14,0
30,1,0.8532572984695435,toward_goal,False,False,False,14,13,1
30,2,-1.0,wall,True,False,False,14,14,0
30,3,0.9420339465141296,toward_goal,False,False,False,14,13,1
31,0,-1.0,wall,True,False,False,14,14,0
31,1,-0.9476303458213806,toward_goal,False,False,False,14,13,1
31,2,-1.0,wall,True,False,False,14,14,0
31,3,-0.8713895082473755,recovery_repeat,False,True,False,14,13,1
32,0,-1.0,wall,True,False,False,13,13,0
32,1,-0.8752113580703735,toward_goal,False,False,False,13,12,1
32,2,-1.0,nonprogress_repeat,False,True,False,13,14,-1
32,3,-0.95603346824646,toward_goal,False,False,False,13,12,1
33,0,-1.0,wall,True,False,False,14,14,0
33,1,0.8532572984695435,toward_goal,False,False,False,14,13,1
33,2,-1.0,wall,True,False,False,14,14,0
33,3,0.9420339465141296,toward_goal,False,False,False,14,13,1
34,0,-1.0,nonprogress_repeat,False,True,False,10,11,-1
34,1,-0.8046900629997253,toward_goal,False,False,False,10,9,1
34,2,-1.0,wall,True,False,False,10,10,0
34,3,-0.9403772950172424,recovery_repeat,False,True,False,10,9,1
35,0,-1.0,nonprogress_repeat,False,True,False,10,11,-1
35,1,-0.9884451627731323,toward_goal,False,False,False,10,9,1
35,2,-1.0,wall,True,False,False,10,10,0
35,3,-0.9970143437385559,recovery_repeat,False,True,False,10,9,1
36,0,-1.0,wall,True,False,False,18,18,0
36,1,0.4162829518318176,toward_goal,False,False,False,18,17,1
36,2,-1.0,wall,True,False,False,18,18,0
36,3,-0.9999501705169678,wall,True,False,False,18,18,0
37,0,-1.0,wall,True,False,False,9,9,0
37,1,0.9637839794158936,toward_goal,False,False,False,9,8,1
37,2,-1.0,nonprogress_repeat,False,True,False,9,10,-1
37,3,-0.9926862716674805,wall,True,False,False,9,9,0
38,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
38,1,-0.7325306534767151,wall,True,False,False,1,1,0
38,2,-1.0,away_goal,False,False,False,1,2,-1
38,3,0.9917157888412476,goal,False,False,True,1,0,1
39,0,-1.0,wall,True,False,False,18,18,0
39,1,0.4162829518318176,toward_goal,False,False,False,18,17,1
39,2,-1.0,wall,True,False,False,18,18,0
39,3,-0.9999501705169678,wall,True,False,False,18,18,0
40,0,-1.0,wall,True,False,False,9,9,0
40,1,0.9637839794158936,toward_goal,False,False,False,9,8,1
40,2,-1.0,nonprogress_repeat,False,True,False,9,10,-1
40,3,-0.9926862716674805,wall,True,False,False,9,9,0
41,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
41,1,-0.8064744472503662,wall,True,False,False,1,1,0
41,2,-1.0,away_goal,False,False,False,1,2,-1
41,3,0.9911405444145203,goal,False,False,True,1,0,1
42,0,-1.0,wall,True,False,False,18,18,0
42,1,0.4162829518318176,toward_goal,False,False,False,18,17,1
42,2,-1.0,wall,True,False,False,18,18,0
